Transaction ID,Transaction Date,Transaction TypeID,Transaction Amount,New Balance,Employee ID,Account ID,Customer ID,Login ID
382,06/11/2018,3,542805,1304982112,42071,3.44274E+11,976,39228967
383,29/08/2019,5,278273,2927557626,31824,9.65101E+11,5170,12064735
384,03/11/2017,8,581832,899798341,81123,1.85153E+11,5136,58757846
385,26/12/2017,10,745161,1854996347,44342,96297404336,938,61185132
386,20/05/2016,5,647259,4724990089,18437,6.9205E+11,4472,64847698
387,19/04/2018,3,627406,1897413080,42698,5.97883E+11,1108,17970991
388,11/11/2015,3,429616,3396571187,52716,9.28145E+11,1330,55777976
389,28/03/2015,10,47408,2296784689,37818,94519597792,5592,89831441
390,25/03/2015,9,193835,3000357646,96842,2.12012E+11,806,50358048
391,30/11/2017,13,106072,2476860848,46116,53160297788,438,94451703
392,07/08/2016,6,828848,2225192005,35727,8.31672E+11,389,81368131
393,21/05/2017,11,805725,4025012364,44187,8.19136E+11,254,74252439
394,17/01/2019,11,674707,65223337,94463,7.84983E+11,5032,84116282
395,17/03/2015,1,842444,4023457823,64847,2.87386E+11,3088,72700528
396,08/10/2018,14,458633,3137804181,86143,8.77709E+11,2901,74051315
397,30/09/2017,14,943704,2618211886,34459,9.36412E+11,4418,43192287
398,20/09/2018,3,581618,1801797211,56562,7.79153E+11,2868,38618171
399,27/11/2016,7,871501,188968237,66590,3.61314E+11,1203,11876534
400,09/11/2019,6,590121,4424638243,46686,3.9065E+11,1356,92342946
401,30/04/2017,6,296722,51113306,19620,8.3513E+11,5105,33723785
402,05/01/2016,2,814134,1392627831,62874,3.4719E+11,3514,96203435
403,05/05/2016,12,637350,471877413,99806,1.22027E+11,1999,39919742
404,19/12/2020,11,767208,2137496133,37660,10784430192,3533,73067509
405,29/05/2015,6,471862,2212682912,43040,1.85153E+11,5136,58757846
406,12/12/2016,3,775702,4918035168,72291,6.97547E+11,3153,92446946
407,10/04/2018,3,956291,4537572045,20039,2.19234E+11,5107,29987225
408,09/06/2019,13,668760,1389465276,82745,88480872292,1988,8532059
409,17/06/2015,10,767477,4749641155,46948,2.86253E+11,5504,91413652
410,12/11/2019,5,976220,4213715801,50981,7.46923E+11,630,58238950
411,10/01/2019,12,866078,4213765459,10879,97833702608,521,12892322
412,21/03/2017,7,978725,603816960,22623,4.09754E+11,4481,82285917
413,03/10/2020,7,415055,4137089634,16594,4.85058E+11,5677,95829157
414,04/04/2019,7,455936,434425881,23103,1.61148E+11,3663,95502336
415,30/12/2017,5,878533,1867954622,48832,7.32085E+11,5635,69913212
416,08/05/2018,6,660960,2845301528,80683,8.39681E+11,970,60007869
417,31/07/2018,8,487662,4279387563,80037,8.96872E+11,1629,95858558
418,10/01/2019,12,564663,4513330197,29204,18257816792,21,43490982
419,09/11/2017,1,32686,1204596142,15074,6.63247E+11,3492,73380955
420,25/03/2016,1,845373,3909761738,97689,9.82165E+11,2199,45703505
421,16/01/2020,13,833402,2879132713,22769,8.59012E+11,3647,20817287
422,05/05/2018,3,721182,1138772343,58340,24224136795,3986,15346183
423,01/03/2019,7,622219,2631553778,40253,6.96571E+11,2816,18106334
424,20/08/2018,1,651787,4661256917,71630,9.40021E+11,3924,8393580
425,07/10/2018,7,655002,2149215444,35309,5.14436E+11,3187,18399278
426,21/04/2016,2,508177,2030003043,32902,8.88291E+11,4440,46540294
427,18/10/2015,5,787592,103109834,75089,7.5965E+11,704,47807775
428,04/03/2019,5,515110,2843583063,93790,7.5965E+11,704,47807775
429,09/04/2020,13,863789,3625609592,96250,7.1215E+11,1667,99096769
430,28/02/2016,5,318181,4156907269,60261,1.8338E+11,5159,97315051
431,18/02/2016,6,216327,4312080799,44753,1.00673E+11,124,13956078
432,11/04/2019,11,567585,497922540,75054,4.46795E+11,5666,15950804
433,30/07/2017,2,684912,3718600199,61821,9.61915E+11,3394,99070133
434,19/01/2019,4,9211,446599995,22421,3.31951E+11,4283,36749945
435,17/11/2020,3,268281,619098056,74733,3.38043E+11,618,48663485
436,03/05/2017,13,747118,3318434046,25657,8.6043E+11,173,72276996
437,20/11/2020,3,251929,1349506128,45432,5.96868E+11,3472,6564526
438,29/12/2015,10,35725,3422933169,39918,7.32085E+11,5635,69913212
439,18/12/2017,5,510425,705327963,10356,1.2117E+11,5427,6336325
440,27/12/2020,9,803292,3169729274,83733,1.33699E+11,5333,93675212
441,13/11/2015,9,596289,1632983560,56030,6.45002E+11,4042,96137219
442,24/10/2016,11,724044,2214194949,79330,4.40424E+11,1303,15454548
443,09/01/2020,4,181178,1020763660,97716,5.71711E+11,1876,7762071
444,27/11/2019,14,50624,4024021916,52192,4.594E+11,5399,61452564
445,25/04/2018,4,271102,3620401410,47796,4.96123E+11,2537,54765977
446,17/09/2015,13,917537,1777205898,81713,1.41977E+11,3141,66867027
447,09/02/2020,4,825770,693246290,14444,50588334923,868,69502173
448,24/09/2019,14,986133,2454799788,12493,9.76546E+11,933,14362303
449,06/09/2018,5,825770,2770071002,62095,6.93343E+11,4279,62527397
450,04/02/2020,12,680589,2358550519,20802,9.38127E+11,4327,15556730
451,02/11/2015,7,23883,1277531265,15938,4.43287E+11,5156,28053232
452,17/08/2015,2,654393,2553352042,24913,3.90188E+11,2860,8401166
453,21/04/2020,5,839694,1054748165,32501,9.5472E+11,3279,68103058
454,20/01/2016,6,307919,4959477839,68281,8.30349E+11,3213,89789914
455,27/12/2020,8,430052,3942771708,14374,8.67082E+11,1871,90060515
456,10/05/2017,12,31099,2633755979,81780,22411402942,2674,94346483
457,14/11/2017,11,331696,2510485448,25765,7.55404E+11,5761,2877136
458,02/04/2019,9,370356,3130407217,46700,7.02159E+11,151,38489134
459,06/08/2019,5,13149,4741153823,71825,1.54944E+11,527,70117724
460,04/06/2020,1,111349,4842697887,46116,2.50507E+11,5073,59470790
461,27/10/2019,13,876583,1680921644,50259,4.45934E+11,4274,67252579
462,23/11/2017,11,185096,2101368235,17996,3.68621E+11,3910,68757738
463,11/11/2020,2,12674,2632521359,94199,6.84247E+11,2746,1843489
464,22/11/2019,8,873653,2349406727,97559,8.31783E+11,3970,4246367
465,23/01/2018,12,195975,1206268371,51840,1.68128E+11,4690,81747501
466,02/03/2019,11,491772,1270414318,20744,6.45835E+11,2546,17919202
467,13/11/2015,12,235699,547355263,14889,3.63332E+11,2445,43175874
468,27/12/2019,13,159305,2823534054,87694,8.08559E+11,1455,87907338
469,16/06/2019,6,964445,4552241687,14696,3.90861E+11,5626,22108041
470,27/01/2017,13,141746,2679372271,74445,44533467061,2720,41889389
471,28/11/2016,13,592231,1549451750,65531,3.79088E+11,3137,26793341
472,20/02/2019,1,401758,4845024634,90131,1.60409E+11,5320,36754673
473,15/01/2016,3,337214,4325441273,33292,5.00439E+11,4584,86224702
474,26/08/2017,12,814872,769710196,76965,1.32152E+11,19,71282991
475,17/07/2017,8,640751,542240424,53546,73405946665,4908,86360722
476,16/02/2018,4,504315,2635104995,75333,6.73431E+11,3842,26332332
477,19/07/2016,14,233321,4478666511,81165,1.45431E+11,3127,98602795
478,18/09/2015,8,329180,1648625183,53295,5.57697E+11,133,37747812
479,16/04/2018,3,873151,4081346906,83661,7.00183E+11,1654,8247849
480,16/05/2015,5,352305,914730247,48718,3.88558E+11,4192,73174453
481,07/01/2020,7,33354,690009775,21076,8.06707E+11,4087,50770693
482,21/08/2017,6,845927,3189957622,67204,2.33851E+11,2342,6816725
483,31/12/2019,9,202791,4299448145,87607,1.24758E+11,5395,20236053
484,12/06/2018,6,465378,1165280693,98348,8.54783E+11,5264,14427235
485,12/10/2016,13,891756,4481609753,16630,7.48452E+11,2793,66190139
486,28/09/2015,9,647138,1870981058,31596,8.38158E+11,4915,87249064
487,21/12/2015,5,461965,3162341987,32035,4.0382E+11,4250,13353404
488,03/01/2019,1,593594,3238109652,41890,26816247555,1190,64213133
489,06/03/2016,8,492669,2541479890,73945,7.47951E+11,920,44794400
490,15/09/2018,8,918280,2623964738,17996,70064189704,1351,90705674
491,20/04/2015,2,784177,24391291,85662,4.33568E+11,1371,14574508
492,25/06/2020,7,657581,2605922541,26056,4.6284E+11,1435,304352
493,23/10/2020,6,982252,4598433010,75270,3.90263E+11,2023,79846804
494,25/11/2015,3,705773,2758190534,91350,9.37645E+11,1398,59986110
495,21/02/2016,4,590788,692223944,38498,7.46129E+11,4046,82082707
496,12/08/2016,11,828119,2058525412,26660,4.66822E+11,3526,83996973
497,15/02/2016,10,536276,3339569526,41415,2.81357E+11,1597,25584264
498,12/06/2020,3,254145,2691887303,64598,7.58826E+11,1822,90621718
499,08/08/2016,4,337133,3409325956,86316,23560060556,3535,28914094
500,18/08/2018,2,41295,3457797885,49046,1.49002E+11,987,41685206
501,14/05/2016,8,235704,1367692458,37710,6.3491E+11,1470,7667392
502,05/03/2019,5,592072,1682954695,88119,2.77354E+11,5887,17077583
503,07/05/2017,1,279134,2872909434,84010,9.59126E+11,1985,83489284
504,17/08/2019,2,338570,877577118,33623,9.34726E+11,1361,4636561
505,13/01/2018,14,366154,4986332790,19297,6.02831E+11,3450,51845174
506,05/06/2018,7,498506,4174380377,94384,1.89971E+11,5226,95733150
507,25/02/2018,10,257848,1836115986,18905,7.74567E+11,2598,3293740
508,05/04/2016,3,4505,373815302,99784,3.59809E+11,956,75929627
509,27/03/2019,11,671751,4982326253,80519,5.50254E+11,3147,98108622
510,09/08/2017,3,287937,1884209534,11277,7.3049E+11,1338,37805973
511,13/12/2016,7,593626,1269709748,69417,5790233064,68,12391107
512,16/02/2019,11,146360,1343771723,58396,9.84651E+11,3486,23961606
513,05/01/2020,11,201462,2095471042,48345,5.00563E+11,2451,231186
514,13/07/2020,5,935115,4075227805,80665,9.4428E+11,3630,80654518
515,15/01/2018,10,644863,282525442,30862,2.48987E+11,5272,72002290
516,08/01/2016,12,589685,3284446855,98546,7.3959E+11,3449,62452161
517,11/01/2020,2,82976,1935559859,24048,6.54422E+11,5688,15698527
518,20/08/2018,8,163180,2325984425,81821,3.39584E+11,4162,67099723
519,19/09/2020,12,60185,2630347249,70541,2.59961E+11,5669,61494173
520,31/07/2019,7,385833,3855462421,48914,5.83143E+11,768,21842910
521,13/08/2015,2,55335,1811191318,18871,6.17593E+11,911,43496271
522,23/04/2018,11,781929,2649699710,66869,6.75852E+11,1050,56284625
523,26/05/2015,13,429154,129327984,93693,9.37702E+11,3933,56812357
524,25/12/2017,4,884105,2108581617,62537,9.91991E+11,1106,75990338
525,14/06/2016,5,595775,4037202086,40202,1.22949E+11,588,75352655
526,10/12/2018,11,372734,3746150843,27548,3.69619E+11,549,44425026
527,12/09/2018,11,939256,1730724241,58242,2.10867E+11,5373,42382964
528,13/02/2017,13,663074,2295677256,27324,7.72574E+11,1519,31145299
529,17/01/2020,13,499275,404467320,40729,6.65293E+11,3332,35587625
530,22/01/2015,9,700751,3120136937,50127,4.08404E+11,5102,35741703
531,03/07/2019,11,707785,1766774904,48930,7.74178E+11,1610,45259968
532,05/09/2020,7,640300,4357788023,27335,9.30923E+11,5480,89336297
533,01/09/2018,8,4509,3465695764,12909,6.14104E+11,844,40682145
534,17/07/2019,10,109792,623486676,95704,5.77607E+11,3366,40691519
535,16/09/2019,5,129010,3871016332,39483,2.16554E+11,1863,52593822
536,04/11/2015,7,382840,1662042478,20400,2.05809E+11,4619,14481381
537,25/03/2020,11,456830,3283897139,47773,3.26351E+11,1927,38781225
538,20/01/2015,1,69010,318494505,73461,6.17347E+11,5166,434385
539,05/12/2017,12,893416,4380296241,55111,8.13166E+11,1481,99172914
540,20/05/2015,8,233237,1387691281,41120,9.25491E+11,5329,59546118
541,09/11/2018,11,475754,2202823854,67525,1.93303E+11,5668,5049879
542,13/04/2015,13,585288,3233009685,82703,7.95172E+11,1051,61139698
543,06/11/2016,13,895786,54731174,17398,2.19573E+11,317,48469096
544,12/02/2018,5,347340,4040599547,50707,8.5737E+11,4511,61660815
545,22/06/2019,4,31578,675499322,84190,3.52979E+11,1245,57853493
546,23/02/2018,8,548789,3257321580,54672,5.00555E+11,2320,90752650
547,11/01/2019,5,113753,1720290583,49634,5.52225E+11,5797,63129632
548,05/02/2020,11,411526,2111539886,14418,6.40901E+11,3744,40526847
549,20/05/2016,14,756789,4779724808,13541,2.215E+11,3659,8985865
550,30/11/2018,13,633640,4933496865,86041,25224010811,5049,17527939
551,09/10/2016,6,469802,4200150078,51534,4.77289E+11,1738,91731001
552,22/04/2015,10,571947,2059091349,41500,7.58111E+11,1502,23350201
553,14/10/2020,4,920148,3872937664,77197,3.43302E+11,2914,65122072
554,16/09/2017,10,444369,1781635311,70544,3.95191E+11,1569,63523455
555,15/07/2018,12,470829,1571988343,17411,6.59523E+11,3329,2375734
556,29/12/2015,11,65634,2124229160,79333,8.04314E+11,633,86759784
557,02/06/2020,14,615454,274197694,92387,4.83897E+11,4203,67327269
558,21/05/2019,1,263055,906123538,32855,4.50884E+11,4542,24331229
559,06/11/2016,1,275196,4648267092,26367,5.50129E+11,5003,47531368
560,26/12/2020,10,690907,1767813973,93977,8.94714E+11,990,16594890
561,08/01/2017,1,982340,4878053952,47736,1.40402E+11,2034,55424116
562,14/04/2017,2,991515,3516408034,62741,8.28822E+11,1598,69225039
563,04/04/2017,4,26437,4212572524,13700,4.35461E+11,4894,42737588
564,26/01/2019,4,151903,4223540098,51386,1.43223E+11,5498,75850247
565,21/01/2016,1,607053,1572880626,21268,2.3673E+11,25,60953815
566,11/09/2020,5,773467,2965444662,18138,7.20019E+11,4895,94188815
567,19/05/2015,4,488238,3506361765,66396,6.25882E+11,3321,37395401
568,05/03/2016,5,753401,1808222638,95115,9.07094E+11,5255,74760691
569,08/05/2015,6,234292,4084308012,58927,3.83675E+11,2203,30748003
570,10/01/2017,14,475357,3317910794,61888,5.31717E+11,1072,7305569
571,09/06/2019,8,275497,4446858393,89948,4.8659E+11,849,67341389
572,24/01/2016,3,854680,1651755850,87111,5.99923E+11,4124,49729313
573,21/04/2019,6,960967,983230780,77406,4.13509E+11,5567,59385824
574,31/03/2016,6,188613,971641192,10339,6.724E+11,2705,42402185
575,19/09/2020,4,752132,1080879726,79363,9.83051E+11,2072,85795851
576,15/12/2018,5,601518,3921307701,16859,79825405586,87,24470426
577,26/04/2015,4,96876,3122941498,17354,3.75135E+11,3655,56268544
578,23/01/2020,1,531309,3672874545,20280,7.91265E+11,4019,92827482
579,14/11/2017,9,14422,3669046588,46660,4.64378E+11,1414,20819821
580,03/09/2019,14,111793,3934797359,42211,8.11497E+11,1649,82699169
581,25/09/2016,6,306227,4034463421,71353,5.0243E+11,2274,7630360
582,21/03/2020,14,236967,4706409957,77218,2.31892E+11,215,46607495
583,08/04/2020,12,633661,1479358147,99318,4.61409E+11,3781,5604603
584,12/10/2020,12,106387,4885281353,71406,2.5534E+11,1658,81257356
585,17/03/2020,8,400841,4808574550,32267,1.80166E+11,4262,99955216
586,29/08/2020,3,461750,436795620,62797,1.47738E+11,1226,64897361
587,17/12/2018,11,239694,2917106303,78318,3.94848E+11,1710,61879446
588,25/12/2020,8,841478,3849988297,54148,4.38578E+11,3897,80292418
589,19/09/2015,11,94205,1629534674,94455,3.52527E+11,5464,77560841
590,22/08/2019,3,703361,3658630768,86153,2629683096,2707,51280401
591,05/04/2016,13,218781,3376647274,42126,8.44698E+11,398,41733998
592,20/06/2016,4,987984,3770922154,69441,5.79839E+11,5612,14333562
593,25/09/2018,3,101880,3908171638,89694,5.12642E+11,2373,64008303
594,09/02/2020,7,175690,598176874,60633,1.34475E+11,1615,90508654
595,16/02/2019,12,726538,4399884934,93453,1.85153E+11,5136,58757846
596,12/08/2017,13,962275,9253966,40418,7.41104E+11,5520,37797601
597,27/07/2019,14,928392,2095285775,99646,55113873448,1145,46343089
598,04/07/2020,13,583131,2107904680,74259,4.92414E+11,320,29057584
599,27/06/2019,13,8508,2596525527,52865,2.45165E+11,5690,25920827
600,26/04/2018,10,488436,4214697682,61318,83968315448,1733,97660834
601,11/01/2016,11,304782,1386193737,53969,3.02719E+11,3367,8698831
602,21/09/2017,2,931754,3859687175,18192,4.50089E+11,3479,74452111
603,09/05/2016,2,500867,4663836189,91294,9.78845E+11,1683,24320602
604,24/06/2016,7,568311,3950035207,83618,5.87468E+11,4257,97223487
605,20/10/2015,4,608568,1864463103,12391,9.46433E+11,1206,56863447
606,25/12/2017,7,1557,4042793159,92601,3.09171E+11,4694,90351012
607,28/06/2015,4,329094,4411053268,23741,4.0042E+11,392,59636721
608,07/01/2015,6,146769,2700196186,62275,3.45246E+11,2919,69577207
609,08/05/2016,12,594177,1786737273,73346,6.1701E+11,3232,85209519
610,16/07/2018,5,34709,16984331,92694,8.71631E+11,2864,65134311
611,23/06/2018,8,388330,3309785894,46031,6.00895E+11,1193,49813449
612,22/06/2017,3,632663,2663202469,25613,1.64704E+11,2808,48500820
613,28/06/2017,4,787138,2283160542,31022,5.95427E+11,5198,45516191
614,16/01/2017,13,735837,506243344,31875,94592202969,2879,854443
615,11/03/2015,13,687961,2112001086,40038,5.41666E+11,979,6982130
616,09/09/2020,10,925078,101487823,60408,3.7062E+11,3251,36377110
617,30/10/2015,14,704028,355047837,13245,70054062584,5011,36237661
618,08/08/2020,9,949319,1456367274,65557,8.2938E+11,2450,60020571
619,09/02/2016,6,823285,948594919,99072,68475150908,5413,14185140
620,21/08/2016,4,623383,374431532,58859,7.19489E+11,4527,74564982
621,11/01/2020,13,556164,998731638,80389,9.83051E+11,2072,85795851
622,18/01/2017,14,460938,4955528898,64924,1.76991E+11,2908,54164291
623,07/11/2020,10,64745,3788808281,99022,9.71709E+11,3012,81791911
624,27/05/2017,6,433322,2149589727,99751,3.18432E+11,4794,37935884
625,05/05/2019,10,49829,3083833262,44039,6.76717E+11,5388,51892864
626,15/03/2020,7,548492,2734219951,72232,11229339096,5450,78553442
627,05/05/2019,2,966890,2856589303,36541,9.40171E+11,5513,51554881
628,17/01/2019,11,938691,473784147,55469,7.20149E+11,1030,41382102
629,15/12/2016,13,999909,3388761504,13453,5.12827E+11,5962,39808276
630,14/02/2015,9,669489,3937368776,82911,8.28272E+11,5533,18523954
631,19/11/2019,8,534363,2293596620,32933,2.02442E+11,5897,71808797
632,18/08/2019,11,503420,3550306714,59947,3.97099E+11,33,73009921
633,15/06/2016,4,463710,1368505790,65836,7.00511E+11,3233,94465756
634,17/01/2018,8,272991,4822389466,19183,8.02026E+11,2759,76333854
635,27/08/2020,8,212606,80618031,24846,6.8699E+11,3305,1766294
636,15/02/2020,12,659271,1925305547,48593,6.86322E+11,2228,65515274
637,08/08/2015,9,155585,1986118424,70899,1.73145E+11,123,42306542
638,18/12/2015,6,791281,3860921944,45027,9.13758E+11,887,41863409
639,13/09/2017,14,217823,2689886797,81234,88917343432,1120,19181966
640,08/10/2017,7,412588,4599223121,41808,9.00113E+11,1965,41455484
641,13/08/2019,14,627667,3940961587,81110,6.59658E+11,2292,39837331
642,12/06/2019,3,473396,2892891916,30453,11075673157,1787,42029940
643,01/11/2019,10,228263,3048775512,71854,7.64126E+11,3563,3562885
644,03/10/2020,8,368975,1564265128,45865,3.77577E+11,957,41618231
645,18/05/2017,12,444415,1249113946,29304,5.97883E+11,1108,17970991
646,01/09/2016,7,232459,2426813403,33711,3.45742E+11,2282,52568160
647,02/08/2018,8,459210,2953769917,58148,3.29643E+11,105,75577303
648,12/03/2020,14,313648,2318531854,56203,7.64306E+11,3189,96061766
649,16/11/2019,13,826666,1741324037,11005,1.30889E+11,3390,88774571
650,26/08/2017,12,296509,2637785739,81094,5.22653E+11,26,66973138
651,12/01/2016,4,748336,3892559103,95737,8.72964E+11,4659,84594112
652,29/01/2017,13,304778,2162380254,12131,2.38431E+11,5188,37377814
653,30/11/2020,5,861193,1458906162,45425,2.04047E+11,241,94941794
654,07/02/2020,1,427401,1819922866,57130,3.40798E+11,1719,39197437
655,26/04/2018,9,435018,2761827548,76660,5.3409E+11,2453,95031675
656,10/04/2020,8,71704,2740300966,88294,69611837930,650,86218419
657,13/04/2019,7,311065,3858691356,68472,1.43708E+11,3850,80329597
658,24/08/2020,9,864271,44653791,25270,1.79242E+11,2935,21681489
659,20/02/2018,12,355271,139150616,32196,7.38954E+11,3104,88860139
660,18/08/2018,7,993805,4672339620,67357,7.12517E+11,647,88569996
661,03/11/2016,10,317127,1524713584,34972,1.4279E+11,1657,19751962
662,21/08/2015,4,128978,724680196,23391,2.95718E+11,2590,85987797
663,09/03/2020,8,719818,1643155728,28243,7.67886E+11,3953,1276262
664,27/08/2015,9,383024,3010383413,84079,2.1336E+11,1429,23857576
665,20/04/2018,11,463598,2576153457,83918,1.0324E+11,2251,55187884
